customer_id,full_name,age,gender,region,account_type,account_open_date,tenure_years,credit_score,annual_income,account_balance,num_products,monthly_transactions,complaints_12mo,debt_to_income,digital_engagement,has_active_loan,has_credit_card,churned,annual_income_cleaned,complaints_12mo_missing,credit_score_missing,gender_missing
CUST-002903,Tina Ramirez,34,Male,Visayas,Checking,2005-04-13,10.4,684.0,151739,431771.85,2.0,22.0,0.0,0.258,68.4,1,1.0,0,151739.0,0,1,0
CUST-005390,Bethany Baxter MD,18,Female,Cebu,Savings,2005-04-13,2.8,612.0,38492,72123.51,2.0,19.0,0.0,0.123,34.9,0,1.0,0,38492.0,0,0,0
CUST-DUP-98754,Barbara Flores,57,Non-binary,Metro Manila,Business,2005-04-14,9.1,684.0,74151,60014.83,5.0,9.0,0.0,0.207,93.1,0,0.0,0,74151.0,0,1,0
CUST-001155,April Davis,63,Female,Cebu,Savings,2005-04-14,18.2,817.0,79281,22451.45,2.0,22.0,0.0,0.141,85.2,0,1.0,0,79281.0,0,0,0
CUST-001905,Teresa Jones,40,Female,Metro Manila,Checking,2005-04-16,3.8,729.0,53472,31412.74,4.0,16.0,1.0,0.081,61.6,1,1.0,0,53472.0,0,0,0
CUST-006911,Patricia Atkinson,18,Male,Luzon,Checking,2005-04-18,2.1,575.0,15671,42974.6,2.0,29.0,1.0,0.175,24.3,0,1.0,0,15671.0,0,0,0
CUST-006568,Kenneth Harmon,39,Male,Metro Manila,Savings,2005-04-19,3.3,453.0,48476,119733.84,3.0,13.0,0.0,0.503,64.3,1,0.0,0,48476.0,0,0,0
CUST-004010,Michael Taylor,50,Female,Cebu,Premium,2005-04-20,2.1,806.0,163689,361401.11,2.0,19.0,0.0,0.58,42.9,1,1.0,0,163689.0,0,0,0
CUST-004235,Miss Kimberly Holloway,21,Female,Metro Manila,Checking,2005-04-20,3.0,792.0,24268,52640.25,3.0,10.0,0.0,0.293,72.8,0,0.0,0,24268.0,0,0,0
CUST-005962,Carlos Miller,69,Male,Luzon,Premium,2005-04-20,6.5,720.0,99654,42974.39,5.0,14.0,0.0,0.605,73.1,0,0.0,0,99654.0,0,0,0
CUST-004196,Mr. Phillip Edwards,35,Male,Metro Manila,Checking,2005-04-22,2.8,820.0,29603,3163.88,1.0,19.0,0.0,0.258,61.6,1,0.0,0,29603.0,0,0,0
CUST-007036,Michael Stevens,57,Male,Metro Manila,Checking,2005-04-23,4.8,684.0,66089,100736.75,1.0,22.0,1.0,0.292,66.1,0,0.0,0,66089.0,0,1,0
CUST-005718,Jennifer Brooks,38,Female,Metro Manila,Business,2005-04-25,7.2,749.0,36418,82858.37,2.0,20.0,3.0,0.245,39.8,1,0.0,0,36418.0,0,0,1
CUST-004478,Scott Ramirez,51,Male,Davao,Checking,2005-04-28,5.5,655.0,81.7K,153181.34,1.0,14.0,0.0,0.416,94.8,0,0.0,0,81700.0,0,0,0
CUST-002896,Elizabeth Roth,85,Female,Cebu,Premium,2005-04-29,1.2,626.0,35769,71400.53,2.0,17.0,0.0,0.763,59.0,1,1.0,0,35769.0,0,0,0
CUST-009205,Christine Parker,27,Male,Cebu,Business,2005-04-29,3.2,664.0,63283,51481.52,1.0,20.0,0.0,0.571,66.3,1,1.0,0,63283.0,0,0,0
CUST-006627,Daniel Smith,46,Female,Metro Manila,Savings,2005-04-30,15.1,649.0,18482,20783.1,4.0,17.0,2.0,0.425,33.6,0,1.0,0,18482.0,0,0,0
CUST-000764,Jessica Smith,40,Female,Davao,Business,2005-05-01,13.7,664.0,"$63,725",81030.79,4.0,16.0,0.0,0.608,71.7,0,0.0,0,63725.0,0,0,0
CUST-004072,Joshua Mitchell,32,Female,Cebu,Savings,2005-05-02,3.9,768.0,33k,56653.62,2.0,18.0,0.0,0.217,96.5,1,0.0,0,33000.0,0,0,0
CUST-001348,Kelly Mclaughlin,54,Female,Cebu,Checking,2005-05-04,1.2,618.0,"$43,321",6530.38,2.0,13.0,0.0,0.408,84.3,1,0.0,0,43321.0,0,0,0
CUST-004737,Peter Patel,31,Female,Cebu,Savings,2005-05-05,7.5,750.0,49773,135984.31,1.0,15.0,0.0,0.279,69.9,1,0.0,0,49773.0,0,0,0
CUST-002705,Rebecca Barrett,45,Male,Luzon,Savings,2005-05-05,5.7,610.0,54397,5648.5,2.0,20.0,0.0,0.108,63.8,0,1.0,0,54397.0,0,0,0
CUST-001718,Michael Stewart,44,Male,Visayas,Premium,2005-05-05,9.1,653.0,22145,56393.57,4.0,19.0,0.0,0.098,58.4,1,1.0,0,22145.0,0,0,0
CUST-003246,Beverly Nguyen,52,Male,Mindanao,Savings,2005-05-07,0.6,598.0,PHP 30k,34714.38,2.0,22.0,2.0,0.21,86.7,1,1.0,0,30000.0,0,0,0
CUST-002544,Raymond Wang,37,Female,Metro Manila,Savings,2005-05-07,3.8,609.0,32684,42499.78,,18.0,0.0,0.136,66.8,0,1.0,0,32684.0,0,0,0
CUST-004936,Kimberly Thomas,49,Male,Metro Manila,Savings,2005-05-09,3.5,850.0,43051,72803.62,4.0,23.0,4.0,0.448,15.3,1,1.0,0,43051.0,0,0,0
CUST-000920,Samantha Terry,44,Female,Mindanao,Savings,2005-05-10,0.9,616.0,37411,84700.75,3.0,20.0,2.0,0.447,94.8,0,1.0,0,37411.0,0,0,0
CUST-003157,Dennis Jones,25,Female,Mindanao,Business,2005-05-11,0.4,659.0,114987,201715.77,1.0,16.0,1.0,0.321,19.1,1,1.0,0,114987.0,0,0,1
CUST-004582,David Hernandez,29,Female,Metro Manila,Savings,2005-05-12,16.8,777.0,106894,31978.99,4.0,19.0,0.0,0.276,56.4,1,0.0,0,106894.0,1,0,0
CUST-006579,Tony Thomas,45,Male,Metro Manila,Premium,2005-05-13,9.7,718.0,15000,10159.61,2.0,13.0,0.0,0.093,37.9,0,0.0,0,15000.0,0,0,0
CUST-001791,Christopher Jones,18,Male,Luzon,Checking,2005-05-13,6.7,599.0,17247,3301.68,2.0,23.0,0.0,0.258,30.2,1,1.0,0,17247.0,0,0,0
CUST-001486,Timothy Clark,54,Male,Cebu,Savings,2005-05-14,0.9,770.0,15841,43857.0,6.0,18.0,0.0,0.134,83.4,0,1.0,0,15841.0,0,0,0
CUST-003085,Allen White,39,Female,Metro Manila,Checking,2005-05-14,1.9,686.0,47346,128448.87,1.0,11.0,0.0,0.082,43.7,0,1.0,0,47346.0,0,0,0
CUST-004731,Corey Rodriguez,26,Male,Davao,Business,2005-05-14,0.9,704.0,153143,400341.5,2.0,22.0,0.0,0.103,71.2,0,1.0,0,153143.0,0,0,0
CUST-DUP-99267,James Morse,51,Female,Luzon,Premium,2005-05-16,2.1,619.0,34885,66710.66,3.0,14.0,0.0,0.098,78.6,0,1.0,0,34885.0,0,0,0
CUST-008102,Jessica Bell,33,Prefer not to say,Mindanao,Savings,2005-05-16,0.7,681.0,53864,107597.27,1.0,18.0,0.0,0.305,69.6,0,1.0,0,53864.0,0,0,0
CUST-004306,Jeffrey Owens,21,Male,Cebu,Checking,2005-05-17,13.9,734.0,55416,94037.78,2.0,10.0,0.0,0.384,74.6,0,1.0,0,55416.0,0,0,0
CUST-009219,Rachel Macdonald,30,Male,Luzon,Business,2005-05-17,5.3,582.0,26013,13033.19,4.0,21.0,0.0,0.258,43.5,0,0.0,0,26013.0,0,0,0
CUST-002462,James Morse,51,Female,Luzon,Premium,2005-05-19,2.1,619.0,34885,68001.54,3.0,14.0,0.0,0.098,78.6,0,1.0,0,34885.0,0,0,0
CUST-003997,Katherine Padilla,18,Male,Luzon,Business,2005-05-20,1.3,696.0,48417,44042.56,3.0,15.0,0.0,0.258,31.3,0,1.0,0,48417.0,0,0,0
CUST-007287,Nicole Herman MD,55,Female,Cebu,Premium,2005-05-20,0.7,670.0,55874,25692.32,1.0,19.0,0.0,0.726,61.6,0,1.0,0,55874.0,0,0,0
CUST-004223,Cory Martinez,41,Female,Davao,Checking,2005-05-20,4.7,684.0,183607,303775.48,2.0,17.0,0.0,0.222,97.1,0,1.0,0,183607.0,1,1,0
CUST-008151,Maria Brennan,48,Male,Luzon,Savings,2005-05-20,3.2,605.0,72974,151003.75,4.0,19.0,0.0,0.33,82.3,1,1.0,0,72974.0,0,0,0
CUST-000711,Anthony Jones,44,Male,Metro Manila,Checking,2005-05-21,5.0,538.0,92127.00,184728.7,3.0,13.0,1.0,0.12,61.6,0,1.0,0,92127.0,0,0,0
CUST-000230,Lori Guerrero,50,Prefer not to say,Visayas,Savings,2005-05-22,10.4,512.0,29801.00,39922.59,3.0,11.0,0.0,0.536,62.6,1,1.0,0,29801.0,0,0,0
CUST-008193,Megan Hernandez,41,Female,Luzon,Business,2005-05-22,1.6,754.0,101122,282645.46,3.0,15.0,0.0,0.258,57.1,0,1.0,0,101122.0,0,0,0
CUST-000894,Cassie Brock,57,Female,Metro Manila,Premium,2005-05-23,2.2,684.0,136534,387964.82,1.0,21.0,0.0,0.059,69.1,0,0.0,0,136534.0,0,1,0
CUST-005635,Joseph Jones,31,Male,Luzon,Savings,2005-05-23,0.9,720.0,56987,18350.01,1.0,22.0,0.0,0.375,41.3,1,1.0,0,56987.0,0,0,0
CUST-009156,Michael Owens,35,Female,Metro Manila,Savings,2005-05-25,0.3,723.0,PHP 174k,120418.11,1.0,22.0,0.0,0.459,53.7,0,0.0,0,174000.0,0,0,0
CUST-008642,Tracy Diaz PhD,31,Female,Metro Manila,Savings,2005-05-29,8.6,754.0,"$49,439",26680.04,4.0,28.0,0.0,0.173,59.5,1,1.0,0,49439.0,0,0,0
CUST-005636,John Johnson,51,Male,Metro Manila,Savings,2005-05-30,10.2,850.0,"$58,424",45280.08,2.0,23.0,0.0,0.571,61.6,1,0.0,0,58424.0,0,0,0
CUST-009260,Jacqueline Ramos,38,Male,Metro Manila,Savings,2005-06-02,11.7,646.0,35756,50540.27,3.0,17.0,0.0,0.355,67.3,1,0.0,0,35756.0,0,0,0
CUST-009275,Sean Huerta,33,Non-binary,Metro Manila,Checking,2005-06-04,7.4,632.0,15000,20832.73,1.0,16.0,0.0,0.43,37.3,1,0.0,0,15000.0,0,0,0
CUST-009981,Ann Scott,36,Male,Luzon,Premium,2005-06-06,5.5,770.0,15000,29716.07,2.0,21.0,0.0,0.163,74.1,1,1.0,0,15000.0,0,0,0
CUST-006380,Tiffany Bender DVM,42,Female,Cebu,Savings,2005-06-08,2.6,547.0,39377,52196.69,,17.0,0.0,0.469,61.6,1,1.0,0,39377.0,0,0,0
CUST-000066,Amber Kidd,59,Female,Luzon,Premium,2005-06-09,0.9,687.0,"$49,918",84253.31,1.0,18.0,0.0,0.171,39.9,0,1.0,0,49918.0,0,0,0
CUST-007637,Sharon Jones,27,Female,Visayas,Checking,2005-06-09,4.7,537.0,64k,81073.48,2.0,22.0,0.0,0.034,84.4,1,0.0,0,64000.0,0,0,0
CUST-000518,Michael Cooper,29,Prefer not to say,Metro Manila,Savings,2005-06-11,9.5,594.0,70482,208105.74,2.0,13.0,0.0,0.326,77.6,1,1.0,0,70482.0,0,0,0
CUST-009985,Sarah Lee,26,Male,Metro Manila,Savings,2005-06-12,3.6,745.0,42642,31421.59,3.0,17.0,0.0,0.224,61.6,1,0.0,0,42642.0,0,0,0
CUST-002333,Jennifer Williams,22,Male,Metro Manila,Savings,2005-06-12,3.5,682.0,15000,19597.99,1.0,17.0,2.0,0.395,82.3,1,1.0,0,15000.0,0,0,0
CUST-003940,Kyle Garza,31,Male,Mindanao,Savings,2005-06-12,33.0,622.0,56482,134223.96,2.0,7.0,0.0,0.463,64.9,0,1.0,0,56482.0,1,0,0
CUST-001594,Kelly Liu,53,Female,Metro Manila,Savings,2005-06-17,8.8,684.0,"$21,659",48402.79,2.0,20.0,0.0,0.394,59.9,0,1.0,0,21659.0,0,1,1
CUST-001684,David Jones,46,Female,Metro Manila,Checking,2005-06-20,3.0,821.0,145927.00,422851.37,2.0,19.0,0.0,0.237,99.6,1,0.0,0,145927.0,0,0,0
CUST-004074,Stacey Clements,40,Non-binary,Davao,Premium,2005-06-21,11.8,757.0,56342,58231.33,1.0,15.0,0.0,0.222,58.7,0,0.0,0,56342.0,0,0,0
CUST-004031,Bruce Spencer,53,Male,Luzon,Checking,2005-06-23,5.5,683.0,PHP 84k,246707.94,2.0,20.0,3.0,0.158,61.6,0,1.0,0,84000.0,0,0,0
CUST-DUP-30332,"Kidd, Amber",59,Female,Luzon,Premium,2005-06-25,0.9,687.0,"$49,918",87938.64,1.0,18.0,0.0,0.171,39.9,0,1.0,0,49918.0,0,0,0
CUST-007542,Erica Walter,41,Male,Mindanao,Savings,2005-06-27,1.1,628.0,26551,40201.18,2.0,19.0,0.0,0.258,41.5,0,1.0,0,26551.0,0,0,0
CUST-001872,Zachary Vargas PhD,39,Male,Luzon,Savings,2005-06-27,2.0,649.0,40171,31604.08,4.0,12.0,0.0,0.258,87.8,1,1.0,0,40171.0,0,0,0
CUST-002732,Lindsey Robinson,63,Male,Visayas,Savings,2005-06-28,5.8,685.0,42723,64287.69,2.0,25.0,0.0,0.081,61.6,1,1.0,0,42723.0,0,0,0
CUST-002566,Virginia Hall,36,Female,Cebu,Savings,2005-07-01,3.1,684.0,64273,12044.92,2.0,15.0,0.0,0.432,67.2,1,1.0,0,64273.0,0,1,0
CUST-008704,Corey Torres,50,Male,Visayas,Premium,2005-07-02,9.2,684.0,PHP 31k,9332.52,1.0,13.0,1.0,0.083,19.2,0,1.0,0,31000.0,0,1,0
CUST-002542,Michelle Prince,25,Female,Metro Manila,Checking,2005-07-02,0.5,850.0,71767,16921.99,4.0,20.0,0.0,0.27,86.2,0,0.0,0,71767.0,0,0,0
CUST-003645,Sandy Oconnor,31,Female,Metro Manila,Premium,2005-07-05,0.2,670.0,131232,253868.95,1.0,12.0,3.0,0.135,61.3,1,0.0,0,131232.0,0,0,0
CUST-001968,Francisco Johns,40,Male,Cebu,Savings,2005-07-05,1.0,610.0,67739,83158.26,1.0,28.0,0.0,0.084,26.6,0,1.0,0,67739.0,0,0,0
CUST-005108,Aaron Diaz,42,Prefer not to say,Luzon,Premium,2005-07-05,6.3,690.0,16520,44781.7,3.0,14.0,0.0,0.095,51.7,0,1.0,0,16520.0,0,0,0
CUST-005141,Matthew Mclaughlin PhD,34,Female,Mindanao,Checking,2005-07-10,1.7,640.0,111078,262718.18,2.0,21.0,1.0,0.225,48.5,0,1.0,0,111078.0,0,0,0
CUST-003848,Trevor Hill,35,Male,Metro Manila,Business,2005-07-10,4.0,694.0,87173,227869.3,5.0,17.0,1.0,0.258,61.6,0,0.0,0,87173.0,0,0,0
CUST-DUP-80206,Anthony Moore,70,Female,Metro Manila,Premium,2005-07-11,1.0,715.0,95149,256860.0,2.0,12.0,1.0,0.411,93.6,1,1.0,0,95149.0,0,0,0
CUST-002444,Alisha Byrd,50,Female,Visayas,Business,2005-07-11,6.8,732.0,54969,120868.62,1.0,8.0,0.0,0.414,76.0,0,1.0,0,54969.0,0,0,0
CUST-007740,Richard Smith,49,Female,Cebu,Premium,2005-07-11,4.3,650.0,190.0K,418135.54,4.0,18.0,0.0,0.465,63.2,0,0.0,0,190000.0,1,0,1
CUST-003547,Brittany Fitzgerald,50,Male,Metro Manila,Premium,2005-07-12,2.0,667.0,48232,12453.23,1.0,12.0,0.0,0.45,59.1,0,1.0,0,48232.0,0,0,0
CUST-002154,Joseph Thomas,44,Female,Luzon,Checking,2005-07-13,0.0,650.0,73157,112280.37,2.0,17.0,2.0,0.29,78.3,0,1.0,0,73157.0,0,0,0
CUST-007362,Jose Jordan,50,Male,Visayas,Checking,2005-07-18,0.6,684.0,19.1K,19647.83,1.0,14.0,0.0,0.347,78.8,1,0.0,0,19100.0,0,1,0
CUST-009556,Brenda Crawford,68,Female,Luzon,Business,2005-07-18,5.0,756.0,203993,247641.16,2.0,16.0,0.0,0.248,78.5,1,1.0,0,203993.0,0,0,0
CUST-006315,Gavin Yates,56,Male,Cebu,Checking,2005-07-21,0.7,751.0,96161,281731.62,3.0,16.0,0.0,0.457,71.6,0,0.0,0,96161.0,0,0,0
CUST-004940,Annette Rivas,23,Female,Cebu,Checking,2005-07-21,3.2,573.0,85920,212934.24,4.0,23.0,0.0,0.155,52.0,1,0.0,0,85920.0,0,0,0
CUST-009103,Catherine Nguyen,51,Female,Davao,Premium,2005-07-22,2.2,767.0,28785,56383.33,1.0,18.0,0.0,0.436,41.8,1,0.0,0,28785.0,0,0,0
CUST-005792,Matthew Farley,18,Female,Luzon,Checking,2005-07-23,3.5,755.0,34976,69117.2,3.0,13.0,1.0,0.361,84.7,1,1.0,0,34976.0,0,0,0
CUST-002199,Billy Williams,33,Male,Luzon,Premium,2005-07-24,5.6,727.0,15000,9336.41,2.0,17.0,0.0,0.141,67.3,1,1.0,0,15000.0,0,0,0
CUST-000379,Anthony Moore,70,Female,Metro Manila,Premium,2005-07-24,1.0,715.0,95149,265064.22,2.0,12.0,1.0,0.411,93.6,1,1.0,0,95149.0,0,0,0
CUST-004026,Teresa Aguirre,37,Male,Cebu,Premium,2005-07-25,1.0,684.0,31751,92267.32,1.0,29.0,0.0,0.254,61.6,0,0.0,0,31751.0,0,1,0
CUST-009724,Damon Powers,42,Female,Metro Manila,Savings,2005-07-25,3.5,850.0,62576,68226.96,2.0,30.0,0.0,0.479,77.4,0,0.0,0,62576.0,0,0,0
CUST-008191,Jordan Harper,49,Female,Mindanao,Savings,2005-07-26,10.7,600.0,70268,188956.86,2.0,16.0,0.0,0.356,61.6,0,1.0,0,70268.0,0,0,0
CUST-006145,Kaitlyn Leblanc,49,Female,Metro Manila,Savings,2005-07-27,1.5,702.0,26861,74990.59,1.0,26.0,1.0,0.466,44.1,1,0.0,0,26861.0,0,0,0
CUST-002117,Nancy Chavez,39,Male,Mindanao,Business,2005-07-28,2.9,632.0,44484,124267.54,2.0,14.0,3.0,0.285,88.2,1,0.0,0,44484.0,0,0,0
CUST-003705,Sharon Cowan,40,Female,Luzon,Savings,2005-07-29,2.7,631.0,31251.00,47694.83,1.0,14.0,0.0,0.216,42.8,1,1.0,0,31251.0,0,0,0
CUST-000223,Elizabeth Oliver DDS,50,Female,Metro Manila,Business,2005-07-30,5.4,763.0,48139.00,12376.33,3.0,19.0,0.0,0.352,80.6,1,1.0,0,48139.0,0,0,0
CUST-003350,Michael Mathews,40,Female,Metro Manila,Checking,2005-08-02,7.9,573.0,30891,54950.22,5.0,20.0,0.0,0.157,78.8,0,0.0,0,30891.0,0,0,0
CUST-006772,Jason Mathews,42,Male,Luzon,Savings,2005-08-04,10.8,690.0,33516,78397.36,4.0,14.0,2.0,0.558,37.4,1,1.0,0,33516.0,0,0,0
CUST-008194,Jeremiah Fisher,43,Female,Cebu,Checking,2005-08-07,3.0,684.0,24897,57252.73,4.0,10.0,2.0,0.339,61.6,0,0.0,0,24897.0,0,1,0
CUST-005027,Craig Hammond,28,Male,Davao,Savings,2005-08-07,0.3,824.0,"$35,062",77262.99,1.0,15.0,2.0,0.215,73.4,1,1.0,0,35062.0,0,0,0
CUST-008488,Colton Munoz,29,Female,Cebu,Savings,2005-08-07,3.8,730.0,32946,35371.66,3.0,21.0,2.0,0.11,77.8,1,0.0,0,32946.0,0,0,0
CUST-003250,Karen Wolf,18,Male,Davao,Premium,2005-08-07,4.3,803.0,52796,30987.28,3.0,18.0,0.0,0.311,39.5,1,1.0,0,52796.0,0,0,0
CUST-003646,Judy Jones,27,Female,Metro Manila,Savings,2005-08-08,1.4,618.0,65491,7351.95,3.0,19.0,4.0,0.372,86.8,0,0.0,0,65491.0,0,0,0
CUST-007479,Heidi Richardson,66,Female,Luzon,Savings,2005-08-10,12.9,661.0,29576,71399.4,2.0,15.0,0.0,0.028,77.8,1,0.0,0,29576.0,1,0,1
CUST-006936,Aaron Reed,48,Male,Luzon,Savings,2005-08-11,6.0,598.0,46k,137536.03,3.0,25.0,1.0,0.08,61.6,0,0.0,0,46000.0,0,0,0
CUST-005175,Anna Ponce,49,Female,Metro Manila,Business,2005-08-13,17.0,719.0,83830,223583.47,1.0,24.0,2.0,0.189,70.9,1,1.0,0,83830.0,0,0,0
CUST-009159,April Romero,60,Male,Visayas,Savings,2005-08-14,3.7,670.0,25625,43354.27,1.0,18.0,1.0,0.098,65.7,0,0.0,0,25625.0,0,0,0
CUST-003184,Mary Torres,37,Female,Davao,Savings,2005-08-15,5.4,478.0,82054,237558.35,2.0,18.0,0.0,0.17,8.2,0,0.0,0,82054.0,0,0,0
CUST-005786,Valerie Harrison,49,Male,Metro Manila,Checking,2005-08-17,0.3,594.0,30592,47754.86,1.0,19.0,0.0,0.387,74.9,0,0.0,0,30592.0,0,0,0
CUST-008482,Craig Patterson,41,Male,Luzon,Business,2005-08-20,1.6,745.0,40982.00,43727.88,4.0,16.0,0.0,0.275,77.0,0,0.0,0,40982.0,0,0,0
CUST-007987,Derrick Diaz,44,Female,Davao,Business,2005-08-21,6.4,751.0,28657,71924.09,3.0,22.0,1.0,0.083,63.8,0,1.0,0,28657.0,0,0,0
CUST-000773,Eric Patrick,50,Male,Mindanao,Savings,2005-08-22,2.4,573.0,69554,125555.27,2.0,23.0,1.0,0.211,67.6,1,1.0,0,69554.0,0,0,0
CUST-005649,Justin Williams,60,Female,Cebu,Checking,2005-08-22,0.3,673.0,PHP 125k,295514.25,1.0,18.0,0.0,0.311,66.7,0,1.0,0,125000.0,0,0,0
CUST-004692,Jared Garza,45,Male,Cebu,Savings,2005-08-24,5.1,653.0,22054,52923.92,1.0,15.0,1.0,0.171,76.5,0,1.0,0,22054.0,0,0,0
CUST-008521,Jill Bean,38,Male,Luzon,Checking,2005-08-24,1.8,823.0,39.0K,63710.59,1.0,17.0,1.0,0.235,82.8,0,1.0,0,39000.0,0,0,0
CUST-009486,Melissa Winters,58,Female,Mindanao,Checking,2005-08-25,0.9,795.0,PHP 41k,117776.95,3.0,17.0,0.0,0.069,90.8,1,1.0,0,41000.0,0,0,0
CUST-007221,Crystal Hill,56,Female,Metro Manila,Savings,2005-08-27,4.3,684.0,65821.00,86482.89,1.0,22.0,0.0,0.221,35.5,1,1.0,0,65821.0,0,1,0
CUST-002096,Jessica King,41,Female,Metro Manila,Savings,2005-08-28,2.6,514.0,41570,72629.33,3.0,18.0,0.0,0.252,54.9,0,0.0,0,41570.0,0,0,0
CUST-000332,Colton Martinez,30,Female,Luzon,Savings,2005-08-30,0.2,805.0,63952,141328.18,2.0,16.0,0.0,0.386,61.6,0,1.0,0,63952.0,0,0,0
CUST-002020,Kurt Ewing,25,Male,Metro Manila,Checking,2005-08-31,7.2,788.0,16147,45709.68,1.0,23.0,4.0,0.117,42.2,0,0.0,1,16147.0,0,0,0
CUST-006084,Phillip Jenkins,43,Female,Luzon,Checking,2005-09-01,4.0,684.0,51266,153569.77,1.0,18.0,0.0,0.372,87.1,0,1.0,0,51266.0,0,1,0
CUST-007116,Eric Adkins,36,Female,Metro Manila,Checking,2005-09-02,0.1,735.0,30476,53623.57,4.0,18.0,4.0,0.32,61.6,0,0.0,0,30476.0,0,0,1
CUST-001098,Nicholas Carlson,18,Female,Davao,Checking,2005-09-03,3.4,580.0,165202,313832.33,2.0,18.0,0.0,0.076,61.1,0,1.0,0,165202.0,0,0,0
CUST-004445,Laura Adams,18,Female,Cebu,Checking,2005-09-05,2.8,723.0,49576,105301.84,3.0,18.0,0.0,0.103,61.6,0,1.0,0,49576.0,0,0,0
CUST-008285,Brandon Miller,28,Female,Metro Manila,Premium,2005-09-07,7.9,646.0,PHP 31k,76580.61,1.0,23.0,1.0,0.116,50.2,0,0.0,0,31000.0,0,0,0
CUST-009131,Ashley Mejia,57,Male,Mindanao,Premium,2005-09-08,6.1,669.0,55566.00,129872.67,3.0,11.0,5.0,0.258,67.8,1,1.0,0,55566.0,0,0,0
CUST-009632,Brandi Rodriguez,40,Female,Luzon,Savings,2005-09-08,9.4,850.0,44723,28205.86,3.0,23.0,1.0,0.258,57.3,0,0.0,0,44723.0,0,0,0
CUST-000811,Carol Taylor,39,Female,Metro Manila,Savings,2005-09-10,2.8,684.0,19k,43633.11,1.0,14.0,0.0,0.258,61.6,0,0.0,0,19000.0,0,1,1
CUST-003884,Jodi Lewis,30,Female,Cebu,Premium,2005-09-12,2.4,750.0,70.8K,192446.63,1.0,9.0,0.0,0.364,54.9,1,0.0,0,70800.0,0,0,0
CUST-004682,Deborah Garza,34,Male,Metro Manila,Checking,2005-09-15,0.6,608.0,61274,169616.07,3.0,20.0,0.0,0.501,43.0,0,0.0,0,61274.0,0,0,0
CUST-001083,Brenda Gonzalez,37,Male,Metro Manila,Savings,2005-09-16,0.4,684.0,28549,85442.17,2.0,19.0,2.0,0.364,84.7,1,1.0,0,28549.0,0,0,0
CUST-009158,Cheryl Sandoval,49,Female,Metro Manila,Savings,2005-09-17,1.9,713.0,33087,47914.6,3.0,24.0,3.0,0.493,61.5,0,0.0,0,33087.0,0,0,0
CUST-008802,Michelle Gross,27,Female,Metro Manila,Checking,2005-09-17,2.8,786.0,188898,392612.89,1.0,14.0,0.0,0.312,91.9,1,1.0,0,188898.0,0,0,0
CUST-006265,Sylvia Dalton,34,Male,Luzon,Business,2005-09-17,3.5,642.0,33087,49754.48,3.0,16.0,0.0,0.168,61.6,1,1.0,0,33087.0,0,0,0
CUST-000361,Parker Cain,48,Male,Cebu,Premium,2005-09-17,1.0,850.0,58k,109403.25,,23.0,0.0,0.183,72.5,0,1.0,0,58000.0,0,0,0
CUST-006087,Kristen Larson,37,Male,Mindanao,Checking,2005-09-17,7.4,756.0,20492,46218.04,2.0,23.0,0.0,0.297,76.2,0,1.0,0,20492.0,0,0,0
CUST-DUP-33392,Hannah Terry,24,Female,Davao,Business,2005-09-19,4.0,687.0,40066,66726.72,3.0,17.0,0.0,0.182,72.0,1,1.0,0,40066.0,0,0,0
CUST-001983,Robert Mclean,33,Female,Visayas,Savings,2005-09-20,1.2,684.0,112.3K,289849.96,6.0,25.0,0.0,0.206,90.0,0,1.0,0,112300.0,1,1,0
CUST-001075,Catherine Frazier,54,Female,Cebu,Savings,2005-09-22,5.3,675.0,47522,120066.77,5.0,18.0,0.0,0.215,29.6,1,1.0,0,47522.0,0,0,1
CUST-000254,Barbara Dudley,55,Male,Visayas,Savings,2005-09-23,1.2,664.0,23841,70821.12,,20.0,1.0,0.406,52.9,0,0.0,0,23841.0,0,0,0
CUST-001369,Dale Wright,36,Female,Metro Manila,Checking,2005-09-24,1.7,619.0,62561,84261.89,3.0,24.0,0.0,0.068,81.3,0,1.0,0,62561.0,0,0,0
CUST-001642,Katherine White,60,Female,Davao,Savings,2005-09-25,1.4,718.0,34058,7241.26,1.0,15.0,0.0,0.224,61.6,0,1.0,0,34058.0,0,0,0
CUST-006222,Maureen Lee,41,Female,Visayas,Savings,2005-09-25,0.5,704.0,148k,45504.85,1.0,16.0,2.0,0.443,53.2,1,1.0,0,148000.0,0,0,1
CUST-006306,Jeffrey Watts,54,Male,Metro Manila,Premium,2005-09-29,6.1,575.0,125706,132145.75,,15.0,0.0,0.226,69.1,0,1.0,0,125706.0,0,0,0
CUST-002473,Kayla Schneider,31,Female,Metro Manila,Savings,2005-09-30,6.2,602.0,41564,61255.94,4.0,15.0,0.0,0.46,63.9,0,0.0,0,41564.0,0,0,0
CUST-005422,Kathryn Thomas,26,Male,Cebu,Premium,2005-09-30,0.6,600.0,83640,11224.92,2.0,15.0,0.0,0.23,61.6,1,1.0,0,83640.0,0,0,0
CUST-009798,Kristin Baldwin,46,Female,Luzon,Checking,2005-10-01,0.1,501.0,49464,106064.89,3.0,17.0,0.0,0.016,75.6,0,1.0,0,49464.0,0,0,0
CUST-005618,Michaela Hernandez,37,Male,Davao,Savings,2005-10-02,4.0,539.0,133361.00,100180.83,6.0,18.0,0.0,0.13,37.2,1,1.0,0,133361.0,1,0,0
